Item No.,Class,Prod Head,Item Desc.,UPC,U/M,Min. Qty,Packed,Retail Pack,Case Pack,Unit Weight, Price , Each Price , Retail ,Profit %,UPC 1,UPC 2,UPC 3,UPC 4,Stamp Tax 1,Stamp Tax 2,Stamp Tax 3,Stamp Tax 4,Stamp Tax 5,Allowance $,Category,Qmult,Custom Category,,,,,
444960,0,5540,JERGENS FACE CREAM JAR 15oz,19100006775,EAC,,1,1 EACH,6,15, $3.39 , $3.39 , $5.89 ,42.4,19100006775,,,44960,0,0,0,0,0,0,40,6,40,HBC,,,,
444970,0,5540,HYDRIT DRY SKIN LOTION 4oz,6.10466E+11,EAC,,1,EACH,12,0, $1.08 , $1.08 , $2.19 ,50.7,6.10466E+11,,,44970,0,0,0,0,0,0,40,12,40,HBC,,,,
444974,0,5540,JERGENS LOTION ULTRA HEALING 3oz,19100109971,EAC,,1,1 EACH,12,3, $1.66 , $1.66 , $3.25 ,48.9,19100109971,1.00191E+13,,,0,0,0,0,0,0,40,12,40,HBC,,,,
444982,0,5540,NIVEA CREME TUBE 2oz,72140407766,EAC,,1,1 EACH,24,2, $2.52 , $2.52 , $4.29 ,41.3,72140407766,3.00721E+13,,44982,0,0,0,0,0,0,40,24,40,HBC,,,,
444992,0,5540,SUAVE ADVNCD THERAPY BDY LOTION10oz,45893072727,EAC,,1,1 EACH,6,10, $1.74 , $1.74 , $3.19 ,45.5,45893072727,1.00459E+13,,44992,0,0,0,0,0,0,40,6,40,HBC,,,,
445015,0,5540,LUBRIDERM DAILY MOISTURIZER 1Z,52800488816,EAC,,1,EACH,72,1, $0.68 , $0.68 , $1.59 ,57.2,52800488816,1.00528E+13,,45015,0,0,0,0,0,0,40,72,40,HBC,,,,
445024,0,5540,PURELL HAND SANITIZER 2oz,73852096507,EAC,,1,EACH,24,2, $1.18 , $1.18 , $3.99 ,70.4,73852096507,1.00739E+13,,45024,0,0,0,0,0,0,40,24,40,HBC,,,,
445025,0,5540,SWAN HAND SANITIZER 8oz,72785110908,EAC,,1,EACH,12,8, $1.48 , $1.48 , $4.99 ,70.3,72785110908,1.00728E+13,,45025,0,0,0,0,0,0,40,12,40,HBC,,,,
445115,0,5555,B/T SUNSCREEN CREAM SPF33 3.5z,6.76768E+11,EAC,,1,EACH,12,3.5, $2.15 , $2.15 , $3.89 ,44.7,6.76768E+11,,,45115,0,0,0,0,0,0,40,12,40,HBC,,,,
445135,0,5555,C-TONE SPORT SPF 30 3oz,41100005618,EAC,,1,1 EACH,12,0, $2.49 , $2.49 , $4.49 ,44.5,41100005618,1.00411E+13,,45135,0,0,0,0,0,0,40,12,40,HBC,,,,
445240,0,5570,PERT PLUS 2in1 MEDIUM 1.7oz,8.83484E+11,EAC,,1,1 EACH,36,1.7, $0.51 , $0.51 , $0.99 ,48.5,8.83484E+11,5.08835E+13,,45240,0,0,0,0,0,0,40,36,40,HBC,,,,
445272,0,5577,PANTENE 1.7Z CONDITIONER,80878171521,EAC,,1,EACH,36,1.7, $0.72 , $0.72 , $1.29 ,44.2,80878171521,80878187843,,,0,0,0,0,0,0,40,36,40,HBC,,,,
445277,0,5570,SUAVE WATERFALL MIST SHAMPOO 15z,79400462725,EAC,,1,1 EACH,6,15, $1.04 , $1.04 , $2.19 ,52.5,79400462725,1.00794E+13,,,0,0,0,0,0,0,40,6,40,HBC,,,,
445300,0,5570,VO-5 NORMAL SHAMPOO 12.5Z,8.16559E+11,EAC,,1,1 EACH,6,12.5, $1.01 , $1.01 , $2.19 ,53.9,8.16559E+11,1.08166E+13,,,0,0,0,0,0,0,40,6,40,HBC,,,,
445303,0,5570,VO-5 EXTRA BODY SHAMPOO 12.5Z,8.16559E+11,EAC,,1,1 EACH,6,15, $1.01 , $1.01 , $2.19 ,53.9,8.16559E+11,,,45303,0,0,0,0,0,0,40,6,40,HBC,,,,
445360,0,5570,WHITE RAIN BODYWASH OCEAN 12z,3.65633E+11,EAC,,1,1 EACH,6,12, $0.99 , $0.99 , $2.19 ,54.8,3.65633E+11,6.03656E+13,,45360,0,0,0,0,0,0,40,6,40,HBC,,,,
445369,0,5570,PANTENE SHAMPOO VOLUME   1.7oz,80878048288,EAC,,1,1 EACH,36,1.7, $0.72 , $0.72 , $1.29 ,44.2,80878048288,1.00809E+13,,,0,0,0,0,0,0,40,36,40,HBC,,,,
445406,0,5585,AMPRO CLEAR ICE HAIR GEL 6oz,77312408350,EAC,,1,1 EACH,12,6, $0.97 , $0.97 , $1.69 ,42.6,77312408350,,,45406,0,0,0,0,0,0,40,12,40,HBC,,,,
445407,0,5585,AMPRO PRO STYL HAIR GEL 6oz,77312406226,EAC,,1,1 EACH,12,6, $0.92 , $0.92 , $1.69 ,45.6,77312406226,,,45407,0,0,0,0,0,0,40,12,40,HBC,,,,
445409,0,5585,AMPRO CLEAR ICE HAIR GEL 10oz,77312408367,EAC,,1,1 EACH,12,10, $1.54 , $1.54 , $2.69 ,42.8,77312408367,,,45409,0,0,0,0,0,0,40,12,40,HBC,,,,
445410,0,5585,SUPER WET HAIR GEL CLEAR 8.8oz,8.76346E+11,EAC,,1,EACH,24,8.8, $0.74 , $0.74 , $1.29 ,42.6,8.76346E+11,,,,0,0,0,0,0,0,40,24,40,HBC,,,,
445411,0,5585,SUPER WET HAIR GEL BLUE 8.8oz,8.76346E+11,EAC,,1,EACH,24,8.8, $0.74 , $0.74 , $1.29 ,42.6,8.76346E+11,,,45411,0,0,0,0,0,0,40,24,40,HBC,,,,
445412,0,5585,SUPER WET HAIR GEL GREEN 8.8oz,8.76346E+11,EAC,,1,EACH,24,8.8, $0.74 , $0.74 , $1.29 ,42.6,8.76346E+11,,,45412,0,0,0,0,0,0,40,24,40,HBC,,,,
445414,0,5585,XTREME HAIR GEL WHITE 8.8oz,8.71217E+11,EAC,,1,1 EACH,12,8.8, $1.51 , $1.51 , $2.59 ,41.7,8.71217E+11,,,45414,0,0,0,0,0,0,40,12,40,HBC,,,,
445415,0,5585,XTREME HAIR GEL CLEAR 8.8oz,8.71217E+11,EAC,,1,1 EACH,12,8.8, $1.08 , $1.08 , $2.19 ,50.7,8.71217E+11,7.503E+12,,45415,0,0,0,0,0,0,40,12,40,HBC,,,,
445418,0,5585,SUPER WET GEL (CLEAR) 35.2z,8.76346E+11,EAC,,1,1 EACH,6,35.2, $1.47 , $1.47 , $3.19 ,53.9,8.76346E+11,1.7503E+13,,45418,0,0,0,0,0,0,40,6,40,HBC,,,,
445420,0,5585,GORILA GEL PUNK YELLOW 11.99Z,8.78971E+11,EAC,,1,EACH,12,12, $1.83 , $1.83 , $3.39 ,46,8.78971E+11,7.50144E+12,,45420,0,0,0,0,0,0,40,12,40,HBC,,,,
445421,0,5585,GORILA GEL ROCKERO RED 11.99Z,8.78971E+11,EAC,,1,EACH,12,12, $1.83 , $1.83 , $3.39 ,46,8.78971E+11,,,45421,0,0,0,0,0,0,40,12,40,HBC,,,,
445422,0,5585,GORILA GEL GALAN GREEN 11.99Z,8.78971E+11,EAC,,1,EACH,12,12, $1.83 , $1.83 , $3.39 ,46,8.78971E+11,1.0879E+13,,45422,0,0,0,0,0,0,40,12,40,HBC,,,,
445455,0,5577,SUAVE WATERFALL MIST CONDITIONR 15z,79400462817,EAC,,1,1 EACH,6,15, $1.04 , $1.04 , $2.19 ,52.5,79400462817,1.00794E+13,,,0,0,0,0,0,0,40,6,40,HBC,,,,
445476,0,5570,SUAVE 2 IN 1 SHAMPOO/CONDTNR 12.6OZ,79400737908,EAC,,1,1 EACH,6,12.6, $1.89 , $1.89 , $3.89 ,51.4,79400737908,,,45476,0,0,0,0,0,0,40,6,40,HBC,,,,
445592,0,5585,L.A. LOOKS SPORT GEL TUBE 3Z,41670139904,EAC,,1,EACH,36,3, $0.75 , $0.75 , $1.39 ,46,41670139904,,,45592,0,0,0,0,0,0,40,36,40,HBC,,,,
445600,0,5585,L.A. LOOKS SPORT BLUE 20Z,41670132370,EAC,,1,EACH,6,20, $1.99 , $1.99 , $3.39 ,41.3,41670132370,,,45600,0,0,0,0,0,0,40,6,40,HBC,,,,
445603,0,6000,COMBS BUCKET W/HANDLE,6.10466E+11,TUB,,00036 EAC,36 BOX,1,0, $3.76 , $0.11 , $0.29 ,64,6.10466E+11,6.10466E+11,,,0,0,0,0,0,0,40,36,40,HBC,,,,
445609,0,6000,POCKET COMBS BOARD 12CT,,BRD,,00012 EAC,12 EACH,1,0, $2.15 , $0.18 , $0.69 ,74,,15967,,45609,0,0,0,0,0,0,40,12,40,HBC,,,,
445628,0,6000,HAIR BRUSH CUSHION W/MIRROR,6.41018E+11,EAC,,1,EACH,12,0, $0.91 , $0.91 , $1.99 ,54.3,6.41018E+11,,,45628,0,0,0,0,0,0,40,12,40,HBC,,,,
445629,0,6000,HAIR BRUSH W/MIRROR,6.41018E+11,EAC,,1,EACH,12,0, $0.91 , $0.91 , $1.99 ,54.3,6.41018E+11,,,45629,0,0,0,0,0,0,40,12,40,HBC,,,,
445640,0,6000,HAIR BRUSH WAVE W/COMB,6.41018E+11,EAC,,1,EACH,12,0, $0.91 , $0.91 , $1.99 ,54.3,6.41018E+11,,,45640,0,0,0,0,0,0,40,12,40,HBC,,,,
445784,0,5600,AQUA NET EX SUPERHOLD UNSCENTED 11Z,67990600115,EAC,,1,EACH,12,11, $2.03 , $2.03 , $3.59 ,43.5,67990600115,2.0068E+13,,45784,0,0,0,0,0,0,40,12,40,HBC,,,,
445791,0,5600,SUAVE HAIR SPRAY MAX HOLD 11oz,79400181558,EAC,,1,1 EACH,12,11, $2.58 , $2.58 , $4.59 ,43.8,79400181558,,,45791,0,0,0,0,0,0,40,12,40,HBC,,,,
445848,0,5600,WHT.RAIN X-HOLD UNSC SPRY  7oz,8.0922E+11,EAC,,1,1 EACH,12,7, $1.33 , $1.33 , $2.55 ,47.8,8.0922E+11,1.08092E+13,,45848,0,0,0,0,0,0,40,12,40,HBC,,,,
446052,0,5615,PREGNANCY TEST SURE-AID    1ct,8.56023E+11,EAC,,1,1 EACH,24,0, $0.75 , $0.75 , $1.99 ,62.3,8.56023E+11,,,46052,0,0,0,0,0,0,40,24,40,HBC,,,,
446064,0,5615,MASSENGILL FRESH SCENT 4.5Z,42037105648,EAC,,1,EACH,6,4.5, $1.37 , $1.37 , $2.39 ,42.7,42037105648,,,46064,0,0,0,0,0,0,40,6,40,HBC,,,,
446099,0,5615,SUMMER'S EVE VINEGAR/WATER 4.5Z 1PK,41608087277,EAC,,1,EACH,12,4.5, $0.97 , $0.97 , $1.79 ,45.8,41608087277,1.00416E+13,,46099,0,0,0,0,0,0,40,12,40,HBC,,,,
446282,0,5000,POWERZEN MALE ENHANCEMNT 1 TAB,7.18122E+11,EAC,,1,EACH,30,0, $1.34 , $1.34 , $7.99 ,83.2,7.18122E+11,7.18122E+11,,,0,0,0,0,0,0,40,30,40,HBC,,,,
446299,0,5630,ALWAYS 16'S ULTRA THIN W/WINGS REG,37000029236,EAC,,1,EACH,12,0, $3.18 , $3.18 , $5.59 ,43.1,37000029236,1.0037E+13,,46299,0,0,0,0,0,0,40,12,40,HBC,,,,
446301,0,5630,ALWAYS 24'S MAXI PAD REG NO WING,37000663812,EAC,,1,EACH,12,0, $3.24 , $3.24 , $5.59 ,42,37000663812,1.0037E+13,,,0,0,0,0,0,0,40,12,40,HBC,,,,
446311,0,5630,KOTEX MAXI PADS 24'S,,EAC,,1,EACH,12,0, $3.34 , $3.34 , $5.99 ,44.2,,,,46311,0,0,0,0,0,0,40,12,40,HBC,,,,
446312,0,5630,KOTEX ULTRA THIN 22'S,36000038002,EAC,,1,EACH,8,0, $3.23 , $3.23 , $5.79 ,44.2,36000038002,36000039047,,46312,0,0,0,0,0,0,40,8,40,HBC,,,,
446321,0,5630,PLAYTEX TAMPON SUPER+ ORANGE 18ct,78300098355,EAC,,1,EACH,12,0, $4.35 , $4.35 , $7.39 ,41.1,78300098355,,,46321,0,0,0,0,0,0,40,12,40,HBC,,,,
446342,0,5630,STAYFREE SUPER W/WINGS 16CT,78300070276,EAC,,1,EACH,6,0, $3.18 , $3.18 , $5.69 ,44.1,78300070276,78300029601,,46342,0,0,0,0,0,0,40,6,40,HBC,,,,
446450,0,5660,TROJAN FIRE & ICE 3's,22600960034,EAC,,1,1 EACH,48,0, $1.92 , $1.92 , $3.39 ,43.4,22600960034,,,46450,0,0,0,0,0,0,40,48,40,HBC,,,,
446463,0,5660,TROJAN PLEASURE PACK 3's,22600953210,EAC,,1,1 EACH,48,0, $1.92 , $1.92 , $3.39 ,43.4,22600953210,,,46463,0,0,0,0,0,0,40,48,40,HBC,,,,
446659,0,5675,SWAN NAIL POLISH REMOVER 6oz,79068006132,EAC,,1,EACH,24,6, $1.05 , $1.05 , $2.19 ,52.1,79068006132,1.00791E+13,,46659,0,0,0,0,0,0,40,24,40,HBC,,,,
446808,0,5690,DESENEX FOOT SPRAY POWDER  4oz,3.00671E+11,EAC,,1,EACH,12,4, $4.63 , $4.63 , $7.89 ,41.3,3.00671E+11,,,46808,0,0,0,0,0,0,40,12,40,HBC,,,,
446866,0,6070,FLAT DRESS BLACK LACES 36INCH,8.20216E+11,EAC,,1,1 EACH,12,0, $0.51 , $0.51 , $1.19 ,57.1,8.20216E+11,,,46866,0,0,0,0,0,0,40,12,40,HBC,,,,
447651,0,6105,SLIPPERS MEN 7 TO 12       1ct,8.2768E+11,EAC,,1,EACH,12,0, $0.96 , $0.96 , $1.99 ,51.8,8.2768E+11,,,47651,0,0,0,0,0,0,40,12,40,HBC,,,,
447653,0,6105,BRUSH & DUSTPAN COMBO 1ct,6.1804E+11,EAC,,1,EACH,24,0, $0.75 , $0.75 , $1.59 ,52.8,6.1804E+11,,,47653,0,0,0,0,0,0,40,24,40,HBC,,,,
447654,0,6105,FLY SWATTER,72477981144,EAC,,1,EACH,144,0, $0.59 , $0.59 , $1.39 ,57.6,72477981144,3.00725E+13,,47654,0,0,0,0,0,0,40,144,40,HBC,,,,
447655,0,6105,UMBRELLA COMPACT 1CT,2.31231E+12,EAC,,1,1 EACH,60,0, $1.88 , $1.88 , $4.99 ,62.3,2.31231E+12,,,,0,0,0,0,0,0,40,60,40,HBC,,,,
447657,0,6105,PLUNGER TOILET W/HANDLE 19INCH ea,8.2768E+11,EAC,,1,EACH,48,0, $0.81 , $0.81 , $1.99 ,59.3,8.2768E+11,6.1804E+11,,47657,0,0,0,0,0,0,40,48,40,HBC,,,,
447826,0,6105,ROASTING PAN OVAL (TURKEY) 1ct,8.40929E+11,EAC,,1,EACH,100,0, $0.81 , $0.81 , $1.95 ,58.5,8.40929E+11,,,47826,0,0,0,0,0,0,40,100,40,HBC,,,,
447827,0,6105,ROASTING PAN SQUARE (HAM)  1ct,8.40929E+11,EAC,,1,EACH,100,0, $0.81 , $0.81 , $1.95 ,58.5,8.40929E+11,,,47827,0,0,0,0,0,0,40,100,40,HBC,,,,
448125,0,5705,THREE FLOWERS SOLID 3.25oz,70066116052,EAC,,1,1 EACH,12,3.25, $2.59 , $2.59 , $4.39 ,41,70066116052,,,48125,0,0,0,0,0,0,40,12,40,HBC,,,,
448126,0,5705,THREE FLOWERS LIQUID 4oz,70066116045,EAC,,1,1 EACH,12,4, $2.59 , $2.59 , $4.39 ,41,70066116045,,,48126,0,0,0,0,0,0,40,12,40,HBC,,,,
448315,0,5720,MAGIC SHAVE POWDER BLUE,72790000157,EAC,,1,1 EACH,6,0, $1.64 , $1.64 , $2.89 ,43.3,72790000157,5.00728E+13,,48315,0,0,0,0,0,0,40,6,40,HBC,,,,
448318,0,5720,MAGIC SHAVE POWDER RED,72790000164,EAC,,1,1 EACH,6,0, $1.72 , $1.72 , $3.09 ,44.3,72790000164,,,48318,0,0,0,0,0,0,40,6,40,HBC,,,,
448324,0,5720,MAGIC SHAVE POWDER GOLD,72790000119,EAC,,1,1 EACH,6,0, $1.78 , $1.78 , $3.19 ,44.2,72790000119,,,48324,0,0,0,0,0,0,40,6,40,HBC,,,,
448502,0,5735,CREST .85Z REGULAR,37000003403,EAC,,1,1 EACH,36,0.85, $0.72 , $0.72 , $1.39 ,48.2,37000003403,37000730491,,48502,0,0,0,0,0,0,40,36,40,HBC,,,,
448508,0,5735,CREST .85Z COMPLETE W/SCOPE,37000385929,EAC,,1,1 EACH,36,0.85, $0.72 , $0.72 , $1.39 ,48.2,37000385929,1.0037E+13,,48508,0,0,0,0,0,0,40,36,40,HBC,,,,
448519,0,5735,CREST 8.2Z TOOTHPASTE REGULAR,37000003106,EAC,,1,EACH,24,8.2, $2.45 , $2.45 , $4.19 ,41.5,37000003106,37000927730,,48519,0,0,0,0,0,0,40,24,40,HBC,,,,
448653,0,5750,SWAN MOUTHWASH BLUE MINT 8.5oz,3.08699E+11,EAC,,1,EACH,12,0, $1.37 , $1.37 , $2.79 ,50.9,3.08699E+11,,,48653,0,0,0,0,0,0,40,12,40,HBC,,,,
448663,0,5750,BINACA BREATH SPRAY PEPPERMINT .2Z,14657811025,EAC,,1,EACH,24,0, $1.47 , $1.47 , $2.69 ,45.4,14657811025,,,48663,0,0,0,0,0,0,40,24,40,HBC,,,,
448722,0,5765,ORAL-B TOOTHBRUSH SOFT,3.01426E+12,EAC,,1,EACH,96,0, $0.48 , $0.48 , $1.39 ,65.5,3.01426E+12,1.49204E+13,,,0,0,0,0,0,0,40,96,40,HBC,,,,
448734,0,5765,REACH TOOTHBRUSH MEDIUM,8.4004E+11,EAC,,1,EACH,72,0, $0.72 , $0.72 , $1.39 ,48.2,8.4004E+11,,,48734,0,0,0,0,0,0,40,72,40,HBC,,,,
448753,0,5780,ORAL-B DENTAL FLOSS WAXED 54yrd,3.00411E+11,EAC,,1,1 EACH,24,0, $1.28 , $1.28 , $2.19 ,41.6,3.00411E+11,4.03004E+13,,48753,0,0,0,0,0,0,40,24,40,HBC,,,,
448756,0,5780,J & J DENTAL FLOSS WAXED CINN 55yd,3.8137E+11,EAC,,1,EACH,36,0, $1.02 , $1.02 , $1.69 ,39.6,3.8137E+11,,,48756,0,0,0,0,0,0,40,36,40,HBC,,,,
448804,0,5795,RED CROSS TOOTH ACHE MED .125z,3.10742E+11,EAC,,1,EACH,36,0.13, $3.10 , $3.10 , $5.59 ,44.5,3.10742E+11,,,48804,0,0,0,0,0,0,40,36,40,HBC,,,,
448811,0,5795,ANBESOL MAX STRENGTH GEL .33Z,3.0573E+11,EAC,,1,EACH,36,0.33, $4.92 , $4.92 , $8.49 ,42.1,3.0573E+11,1.03057E+13,,,0,0,0,0,0,0,40,36,40,HBC,,,,
448860,0,5810,EFFERDENT 40CT,8.14832E+11,EAC,,1,EACH,6,0, $2.31 , $2.31 , $3.99 ,42.1,8.14832E+11,,,48860,0,0,0,0,0,0,40,6,40,HBC,,,,
448919,0,5810,FIXODENT .75Z TRAVEL SIZE,76660008625,EAC,,1,EACH,24,0, $1.58 , $1.58 , $2.59 ,39,76660008625,76660300378,,,0,0,0,0,0,0,40,24,40,HBC,,,,
449008,0,6140,PENCIL SHARPENER (2 HOLES) 1CT,26487807727,EAC,,1,EACH,12,0, $0.80 , $0.80 , $1.69 ,52.7,26487807727,,,49008,0,0,0,0,0,0,40,12,40,HBC,,,,
449009,0,6140,BIC CRISTAL PEN BLACK 10pk,70330682719,EAC,,1,10 PACK,144,0, $1.34 , $1.34 , $2.49 ,46.2,70330682719,,,49009,0,0,0,0,0,0,40,144,40,HBC,,,,
449011,0,6140,BIC CRISTAL PEN BLUE 10pk,70330682726,EAC,,1,10 PACK,144,0, $1.34 , $1.34 , $2.49 ,46.2,70330682726,,,49011,0,0,0,0,0,0,40,144,40,HBC,,,,
449029,0,6140,CRAYOLA CRAYONS 16CT,71662000165,EAC,,1,EACH,48,0, $1.04 , $1.04 , $1.89 ,45,71662000165,1.00717E+13,,49029,0,0,0,0,0,0,40,48,40,HBC,,,,
449054,0,6140,MARKERS ASST (BLK RED BLU) 3ct,7.64608E+11,EAC,,1,1 SET,24,0, $0.81 , $0.81 , $1.59 ,49.1,7.64608E+11,,,49054,0,0,0,0,0,0,40,24,40,HBC,,,,
449070,0,6140,COLORED PENCILS ASSORTED 12PK,7.64608E+11,EAC,,1,EACH,24,0, $0.81 , $0.81 , $1.89 ,57.1,7.64608E+11,,,,0,0,0,0,0,0,40,24,40,HBC,,,,
449109,0,6175,ELMERS GLUE 4Z,26000013222,EAC,,1,EACH,48,0, $1.06 , $1.06 , $1.99 ,46.7,26000013222,,,49109,0,0,0,0,0,0,40,48,40,HBC,,,,
449110,0,6175,ELMERS SCHOOL GLUE 4Z,26000003049,EAC,,1,EACH,48,4, $0.88 , $0.88 , $1.69 ,47.9,26000003049,26000103046,,49110,0,0,0,0,0,0,40,48,40,HBC,,,,
449123,0,6175,SUPER GLUE   .07oz.,61046601046,EAC,,1,1 EACH,12,0, $0.38 , $0.38 , $1.19 ,68.1,61046601046,61044601047,,49123,0,0,0,0,0,0,40,12,40,HBC,,,,
449128,0,6175,WHITE OUT CORRECTION FLUID 20ml,70330506046,EAC,,1,EACH,144,0, $0.99 , $0.99 , $1.99 ,50.3,70330506046,2.00703E+13,,49128,0,0,0,0,0,0,40,144,40,HBC,,,,
449157,0,6455,SCOTCH UTLITY TAPE 1/2IN X 700IN,51141902708,EAC,,1,EACH,144,0, $0.66 , $0.66 , $1.49 ,55.7,51141902708,,,49157,0,0,0,0,0,0,40,144,40,HBC,,,,
449175,0,6175,THUMB TACKS 202pcs,7.64608E+11,EAC,,1,1 EACH,24,0, $0.59 , $0.59 , $1.25 ,52.8,7.64608E+11,,,49175,0,0,0,0,0,0,40,24,40,HBC,,,,
449192,0,6175,GLUE STICK .26oz 3ct,7.64608E+11,EAC,,1,1 EACH,12,0, $0.70 , $0.70 , $1.49 ,53,7.64608E+11,,,49192,0,0,0,0,0,0,40,12,40,HBC,,,,
449193,0,6455,SCOTCH DBL SIDED 1/2X450 1ct,21200010330,EAC,,1,1 EACH,144,0, $1.81 , $1.81 , $3.29 ,45,21200010330,,,49193,0,0,0,0,0,0,40,144,40,HBC,,,,
449217,0,6210,ENVELOPES CLASP 6X9        5pk,43100760108,EAC,,1,5 PACK,48,0, $0.83 , $0.83 , $1.69 ,50.9,43100760108,,,49217,0,0,0,0,0,0,40,48,40,HBC,,,,
449218,0,6210,ENVELOPE CLASP 9X12        4pk,43100760207,EAC,,1,4 PACK,48,0, $0.83 , $0.83 , $1.69 ,50.9,43100760207,,,49218,0,0,0,0,0,0,40,48,40,HBC,,,,
449230,0,6210,MEAD INDEX CARD 4X6(RULED)50ct,43100634607,EAC,,1,1 EACH,72,0, $0.49 , $0.49 , $1.19 ,58.8,43100634607,,,49230,0,0,0,0,0,0,40,72,40,HBC,,,,
449240,0,6210,SPIRAL MEMO BOOK 4X6 40SHEETS,43100454649,EAC,,1,EACH,72,0, $0.73 , $0.73 , $1.59 ,54.1,43100454649,1.00431E+13,,49240,0,0,0,0,0,0,40,72,40,HBC,,,,
449246,0,6210,RECEIPT BOOK RENT,7.64608E+11,EAC,,1,1 EACH,24,0, $1.34 , $1.34 , $2.49 ,46.2,7.64608E+11,,,49246,0,0,0,0,0,0,40,24,40,HBC,,,,
449247,0,6210,INVOICE BOOK (MEAD)        1ct,43100648000,EAC,,1,1 EACH,1,0, $1.51 , $1.51 , $2.99 ,49.5,43100648000,,,49247,0,0,0,0,0,0,40,1,40,HBC,,,,
449252,0,6175,STOCKING WAVE CAP BLACK    2ct,6.93299E+12,EAC,,2,2 EACH,12,0, $0.42 , $0.42 , $0.99 ,57.6,6.93299E+12,,,49252,0,0,0,0,0,0,40,12,40,HBC,,,,
449253,0,6175,DU-RAG ASSORTED COLORS     1ct,88168260245,EAC,,1,1 EACH,12,0, $0.45 , $0.45 , $0.99 ,54.6,88168260245,,,49253,0,0,0,0,0,0,40,12,40,HBC,,,,
449254,0,6210,NOTEBOOK 1 SUBJ WIRE BND  70ct,8.71936E+11,EAC,,1,1 EACH,48,0, $0.70 , $0.70 , $1.59 ,56,8.71936E+11,2.07646E+13,,49254,0,0,0,0,0,0,40,48,40,HBC,,,,
449256,0,6175,BLOW OFF AIR DUSTER 3.5oz  1ct,7.5208E+11,EAC,,1,EACH,12,3.5, $2.67 , $2.67 , $4.59 ,41.8,7.5208E+11,,,49256,0,0,0,0,0,0,40,12,40,HBC,,,,
449257,0,6175,CLOTHES ROPE 30M 1ct,6.1804E+11,EAC,,1,1 EACH,48,0, $0.75 , $0.75 , $1.69 ,55.6,6.1804E+11,,,49257,0,0,0,0,0,0,40,48,40,HBC,,,,
449258,0,6210,NOTEBOOK 3 SUBJECT 120SHT  1ct,7.64608E+11,EAC,,1,1 EACH,24,0, $1.02 , $1.02 , $2.29 ,55.5,7.64608E+11,,,49258,0,0,0,0,0,0,40,24,40,HBC,,,,
449260,0,6210,MEAD NOTE BOOK 10.5x8INCH  80ct,43100052227,EAC,,1,1 EACH,24,0, $1.49 , $1.49 , $2.69 ,44.6,43100052227,1.00431E+13,,,0,0,0,0,0,0,40,24,40,HBC,,,,
449392,0,6245,THE DIPPER INCENCE DISPLAY,,EAC,,1,EACH,1,0, $21.50 , $21.50 , $0.70 ,971.4-,,,,49392,0,0,0,0,0,0,40,1,40,HBC,,,,
449395,0,6245,NAG CHAMPA SUPER HIT 12ct,8.90425E+12,BOX,,00012 EAC,12 CASE,50,0, $8.06 , $0.68 , $1.29 ,47.9,8.90425E+12,8.908E+12,,49395,0,0,0,0,0,0,40,12,40,HBC,,,,
449396,0,6245,NAG CHAMPA AGARBATTI 12ct,8.90423E+12,BOX,,00012 EAC,12 BOX,50,0, $8.06 , $0.68 , $15.48 ,95.7,8.90423E+12,8.90425E+12,,49396,0,0,0,0,0,0,40,12,40,HBC,,,,
449399,0,6245,INCENSE PACHOULY 6PK,1.82417E+11,EAC,,1,EACH,1,0, $2.42 , $2.42 , $0.99 ,144.4-,1.82417E+11,,,49399,0,0,0,0,0,0,40,1,40,HBC,,,,
449405,0,6245,INCENSE PINE FOREST        6pk,1.82417E+11,EAC,,1,EACH,1,0, $2.42 , $2.42 , $0.99 ,144.4-,1.82417E+11,,,49405,0,0,0,0,0,0,40,1,40,HBC,,,,
449406,0,6245,INCENSE RAINBOW            6pk,1.82417E+11,EAC,,1,EACH,1,0, $2.42 , $2.42 , $0.99 ,144.4-,1.82417E+11,,,49406,0,0,0,0,0,0,40,1,40,HBC,,,,
449408,0,6245,INCENSE BLACK LOVE         6pk,1.82417E+11,EAC,,1,6 EACH,1,0, $2.42 , $2.42 , $0.99 ,144.4-,1.82417E+11,,,49408,0,0,0,0,0,0,40,1,40,HBC,,,,
449501,0,6280,GLUE TRAP RAT & MOUSE 2ct,6.81732E+11,EAC,,1,2 PACK,72,0, $1.02 , $1.02 , $2.09 ,51.2,6.81732E+11,6.81732E+11,,49501,0,0,0,0,0,0,40,72,40,HBC,,,,
449510,0,6280,GLUE TRAP MOUSE 4CT,6.81732E+11,EAC,,1,4 PACK,24,0, $0.75 , $0.75 , $1.59 ,52.8,6.81732E+11,,,49510,0,0,0,0,0,0,40,24,40,HBC,,,,
449560,0,6315,GLOVES HEAVY DUTY WORK 1pr,8.13354E+12,EAC,,1,1 PAIR,12,0, $0.96 , $0.96 , $2.99 ,67.9,8.13354E+12,,,49560,0,0,0,0,0,0,40,12,40,HBC,,,,
449565,0,6315,GLOVES BROWN JERSEY 1pr,569897,EAC,,1,1 PAIR,12,0, $0.58 , $0.58 , $1.69 ,65.7,569897,3.65861E+11,,,0,0,0,0,0,0,40,12,40,HBC,,,,
449569,0,6315,GLOVE WHITE KNIT #505 L 1pr,,EAC,,1,1 PAIR,12,0, $0.75 , $0.75 , $1.59 ,52.8,,,,49569,0,0,0,0,0,0,40,12,40,HBC,,,,
