Ware House ,CATegory ,trepco #,DESC,STD Unite of Meassur ,UM1,UM1 X,UM2,UM2 X,UM3,UM3 X,VENDer's  ITEM #,UPC1 EA,UPC2 BX / CS,UPC3  CS
1,40,405464,HALLS BAG BREEZERS CRMY STRAWB 30'S,1,EAC,1,CS,48,,1,,312546622197,312546051584,00312546622180
1,40,510503,HALLS BAG CHERRY 30'S,1,EAC,1,CS,48,,1,62182,312546627499,003125462182407,
1,40,406082,HALLS BAG CLIPSTRIP 36BAGS,1,DIS,1,,1,,1,03125460047500,00312546004757,,
1,40,504951,HALLS BAG HONEY-LEMON 30'S,1,EAC,1,CS,48,,1,62183,312546628694,312546051171,00312546621831
1,40,411088,HALLS BAG ICE BLUE PEPPERMINT 30'S,1,EAC,1,CAS,48,,1,481051,312546629288,00312546621848,
1,40,504944,HALLS BAG MENTHO-LYPTUS 30'S,1,EAC,1,CS,48,,1,481052,312546629363,00312546621817,
1,40,504902,HALLS STICK CHERRY,2,EAC,1,BX,20,CSE,24,62476,312546627710,312546050792,00312546624764
1,40,504928,HALLS STICK HONEY-LEMON,2,EAC,1,BX,20,CSE,24,62477,312546628724,312546050808,00312546624771
1,40,504910,HALLS STICK ICE BLUE,2,EAC,1,BX,20,CSE,24,62478,312546629103,312546050815,00312546624788
1,40,504894,HALLS STICK MENTHO-LYPTUS,2,EAC,1,BX,20,CSE,24,62479,312546629707,312546050822,00312546624795
1,40,526053,HALLS STICK STRAWBERRY,2,EAC,1,BX,20,CSE,24,62367,312546623682,312546051041,00312546623675
1,40,519090,HALLS STICK SUGAR FREE BLACK CHERRY,2,EAC,1,BX,20,CSE,24,62975,312546629769,312546050488,00312546629752
1,40,411064,HALLS STICK VIT C CITRUS ASSTD 20CT,2,EAC,1,BX,20,CAS,24,62482,312546627529,312546050839,
1,40,504969,HALLS XTRA STRONG,2,EAC,1,BX,20,CSE,24,3125460009100,312546000926,312546000919,10312546000916
1,40,811307,FACE MASK 50CT,2,EAC,1,BOX,50,CS,40,FACE,,8989202000501,
1,40,406157,HUGGIES WIPES PURE 56CT,1,EAC,1,CS,10,,1,05029054659571,5029053550039,05029054659571,
1,40,406165,HUGGIES WIPES SOFT SKIN 56CT,1,EAC,1,CS,10,,1,,5029053550206,,
1,40,444078,BIC COMFORT 3 SHAVER MEN 1ct,1,EAC,1,CS,36,,1,7033071380,070330713802,00070330968745,
1,40,444081,BIC COMFORT TWIN SHAVER MEN 2PK,1,EAC,1,CS,36,,1,7033070776,070330707764,20070330707768,
1,40,444082,BIC COMFORT TWIN SHAVER WOMEN 2PK,1,EAC,1,CS,36,,1,7033070777,070330707771,,
1,40,449009,BIC CRISTAL PEN BLACK 10pk,1,EAC,1,CS,144,,1,7033068271,070330682719,,
1,40,449011,BIC CRISTAL PEN BLUE 10pk,1,EAC,1,CS,144,,1,7033068272,070330682726,,
1,40,402339,BIC PEN ATLANTIS RETRACTABLE 2PK,1,EAC,1,CS,36,,1,14367,070330143678,10070330143675,
1,40,405928,BIC PEN CRISTAL MEDIUM BLUE 2/PK,1,EAC,1,CS,144,,1,90282,070330902824,00070330124813,
1,40,405936,BIC PEN MEDIUM BLACK 2/PK,1,EAC,1,CS,144,,1,90283,070330902831,00070330124820,
1,40,405944,BIC PEN MEDIUM RED 2/PK,1,EAC,1,CS,144,,1,90284,070330902848,070330001350,
1,40,404517,BIC PENCIL MECHANICAL .5MM 5PK,1,EAC,1,CS,144,,1,91187,070330911871,00070330912274,
1,40,402347,BIC PENCIL MECHANICAL MED .7MM 5PK,1,EAC,1,CS,144,,1,91188,070330911888,00070330905740,
1,40,444079,BIC SILKY TOUCH 3 SHAVER WOMEN 1ct,1,EAC,1,CS,36,,1,7033071396,070330713963,00070330977273,
1,40,400994,BIC SILKY TOUCH SHAVER WOMEN 2PK,1,EAC,1,CS,36,,1,91614,070330916142,00070330701199,
1,40,411934,BIC SOLEIL SHAVER WOMEN,1,EAC,1,CS,36,,1,71400,070330714007,20070330714001,
1,40,411926,BIC TWIN SELECT SHAVER 3PK,1,EAC,3,CS,72,,1,7033070370,070330703704,10070330703701,
1,40,415406,BIC WITE-OUT CORRECTION TAPE,1,EAC,1,CS,36,,1,7033050523,070330505230,20070330505234,
1,40,449128,WHITE OUT CORRECTION FLUID 20ml,1,EAC,1,CS,144,,1,7033050604,070330506046,20070330506040,
1,40,416776,ALEVE CAPLETS 24'S,1,EAC,1,CS,36,,1,10502,325866105028,10325866504408,
1,40,415059,ALEVE TABLET 10'S B.P.,1,EA,1,CS,36,,1,55820,325866558206,10325866558203,
1,40,411983,ALEVE TABLETS 24'S,1,EAC,1,CS,36,,1,10501,325866105011,10325866504415,
1,40,400895,ALKA-SELTZER 12'S,1,EAC,1,CS,48,,1,04019,016500040194,10016500040191,
1,40,401067,ALKA-SELTZER PLUS COLD LIQ GEL 10'S,1,EAC,1,CS,24,,1,55534,016500555346,10016500555343,
1,40,441013,ALKA-SELTZER PLUS COLD ORIG 20ct,1,EAC,1,CS,30,,1,53764,016500565017,10016500537646,
1,40,441036,ALKA-SELTZER PLUS DAY COLD FLU 6pk,1,EAC,1,CS,24,,1,55942,016500559429,10016500559426,
1,40,441037,ALKA-SELTZER PLUS NITE COLD FLU 6pk,1,EAC,1,CS,24,,1,55939,016500559399,10016500559396,
1,40,403469,BAYER ASPIRIN TABLETS 24'S,1,EAC,1,CS,36,,1,55536,312843555365,10312843563596,
1,40,440176,BAYER CHEW ORANG ASPIRIN 81MG 36CT,1,EAC,1,CS,36,,1,13105,312843131057,,
1,40,440061,BAYER LD TAB YELLOW 81MG 32CT,1,EAC,1,CS,36,,1,06132,312843061323,,
1,40,404830,C-TONE KIDS SPRAY SPF-50 5.5Z,1,EAC,1,CS,12,,1,00668,041100006684,10041100006681,
1,40,414003,C-TONE SPORT LOTION SPF-50 3Z,1,EAC,1,CS,12,,1,00567,041100005670,10041100005677,
1,40,445135,C-TONE SPORT SPF 30 3oz,1,EAC,1,BX,12,,1,00561,041100005618,10041100005615,
1,40,404814,C-TONE SPORT SPRAY SPF-30 5.5Z,1,EAC,1,CS,12,,1,00671,041100006714,10041100006711,
1,40,404632,C-TONE WATER BABIES LOTION 2Z,1,EAC,1,CS,12,,1,00694,041100006943,10041100006940,
1,40,414532,MIDOL MAX STRENGTH 16'S,1,EAC,1,CS,36,,1,02471,312843024717,10312843550923,
1,40,402248,PHILLIPS MILK OF MAGNESIA 4Z,1,EAC,1,CS,24,,1,55104,312843551046,10312843551043,
1,40,413922,SOLARCAINE ALOE SPRAY 4.5Z,1,EAC,1,CS,12,,1,8647,041100086471,041100086471,
1,40,453764,CNDL ANGEL DE LA GUARDA 12ct,2,EAC,1,CS,12,,1,0249916112,,10602499161124,
1,40,453765,CNDL GREEN 12ct,2,EAC,1,CS,12,,1,0249913371,602499133711,10602499133718,
1,40,453761,CNDL JUSTO JUEZ 12ct,2,EAC,1,CS,12,,1,0249916128,602499161288,10602499161285,
1,40,453740,CNDL POPE JOHN PAUL II 12ct,2,EAC,1,CAS,12,,1,7729184107,,10602499161483,
1,40,453767,CNDL RED GLASS 12ct,2,EAC,1,CS,12,,1,0249913370,602499133704,10602499133701,
1,40,453744,CNDL SACRED HEART JESUS 12ct,2,EAC,1,CS,12,,1,0249916103,602499161035,10602499161032,
1,40,453754,CNDL SACRED HEART OF MARY 12ct,2,EAC,1,CS,12,,1,0249916126,602499161264,10602499161261,
1,40,453743,CNDL SAN JUDAS TADEO 12ct,2,EAC,1,CS,12,,1,0249916102,602499161028,10602499161025,
1,40,453759,CNDL SAN MARTIN CABALLERO 12ct,2,EAC,1,CS,12,,1,9543499804,,10602499161049,
1,40,453741,CNDL SANTISIMA MUERTE 12ct,2,EAC,1,CS,12,,1,0249916138,602499161509,10602499162251,
1,40,453758,CNDL VIRGIN DE GUADALUPE 12ct,2,EAC,1,CS,12,,1,0249916101,602499161011,10602499161018,
1,40,453766,CNDL WHITE 12ct,2,EAC,1,CS,12,,1,0249913369,602499133698,10300676426034,
1,40,453786,CRISTAL CANDLES GUADALUPE 12ct,2,EAC,1,CS,12,,1,602499161530,602499161530,10602499161537,
1,40,404244,ENERGIZER MAX 9V 1PK 1 CARD,1,EAC,1,CS,48,,1,,039800013613,30039800013614,
1,40,403451,GILLETTE BLUE II PLUS 2CT,1,EAC,1,CAS,240,,1,001432,8888855001432,,
1,40,403428,GILLETTE BLUE II PLUS 5+1,1,EAC,1,CAS,144,,1,508377,4902430508377,,
1,40,406330,GILLETTE BLUE II PLUS PIVOT 2CT,1,EAC,1,CAS,240,,1,965267,7702018965267,17702018965264,
1,40,406256,GILLETTE BLUE II PLUS SHAVER 5CT,1,EAC,1,CAS,144,,1,4902430508346,4902430508339,14902430508336,
1,40,403329,GILLETTE BLUE II SHAVER 5CT,1,EAC,1,CAS,120,,1,201753,047400110366,03014260630249,
1,40,406298,STAY SAFE ANTIBACTERIAL WIPES 20CT,1,EAC,1,CS,72,,1,BMT20,810004102118,,
1,40,406306,STAY SAFE ANTIBACTERIAL WIPES 60CT,1,EAC,1,CS,24,,1,BMT60,810004102217,,
1,40,400465,BEER PONG SET 3 BALLS/22 CUPS KIT,1,EAC,1,CS,28,,1,3920571468,739205716545,739205716552,
1,40,406058,FOURPLUS HAND SANITIZER 1.9Z,1,EAC,1,CS,48,,1,0651,856655006511,,
1,40,406066,FOURPLUS HAND SANITIZER 3.25Z,1,EAC,1,CS,48,,1,0632,856655006320,,
1,40,406074,FOURPLUS HAND SANITIZER 8.5Z,1,EAC,1,CS,48,,1,0685,856655006856,,
1,40,453824,PROPANE FUEL CANISTER 16.4oz,1,EAC,1,CS,12,,1,1404503116,014045031165,20014045324186,
1,40,449705,3-in-1 OIL 3oz,1,EAC,1,CAS,24,,1,7956710035,079567100355,,
1,40,443804,A & D OINTMENT 1.5oz,1,EAC,1,CS,36,,1,80012,041100811226,10041100811223,
1,40,401240,AFRIN NASAL SPRAY,1,EAC,1,CS,36,,1,81123,041100811233,50041100811238,
1,40,424531,ALEVE 1'S COUNTER BX,2,EAC,1,BX,50,CS,36,29710,076635660261,026431297109,026431297109
1,40,400879,ALKA-SELTZER ORIGINAL 50/2'S,2,EAC,1,BX,50,CS,36,29703,,026431297031,00026431297031
1,40,427500,ALKA-SELTZER PLUS 2'S DISPENSER,2,EAC,1,BX,30,CS,36,29708,076635660445,026431297086,00026431297086
1,40,407643,AQUA NET EX SUPERHOLD FRSH SCNT 11Z,1,EAC,1,CS,12,,1,6799060013,067990600139,10067990600143,
1,40,445784,AQUA NET EX SUPERHOLD UNSCENTED 11Z,1,EAC,1,CS,12,,1,6799060011,067990600115,20067990600317,
1,40,404947,AZO URINARY PN RLF MAX STR TAB 12CT,1,EAC,1,CS,24,,1,12253,787651122533,80787651122539,
1,40,402578,B&L RENU TRAVEL KIT 2Z,1,EAC,1,CS,24,,1,09595,310119039557,10310119095956,
1,40,443268,BAND-AID 3/4 IN PL STRIPS 5635 60CT,1,EAC,1,CS,24,,1,005635,381370056355,,
1,40,443255,BAND-AID FLEX #4430 30ct,1,EAC,1,CS,24,,1,004430,381370044307,10381370044304,
1,40,400564,BAND-AID SHEER 1 INCH 40'S #4666,1,EAC,1,CS,20,,1,117133,381370046660,00381371171330,
1,40,404319,BAND-AID SHEER ASSTD 80CT #17134,1,EAC,1,CS,24,,1,17134,381370046691,00381371171347,
1,40,404194,BAND-AID TOUGH STRIP #4408 20CT,1,EAC,1,CS,20,,1,117131,381370044086,00381371171316,
1,40,404186,BAND-AID TOUGH STRIP XL #4424 10CT,1,EAC,1,CS,24,,1,004424,381370044246,10381370044243,
1,40,405399,BARBASOL SHAVE CREAM ORIGINAL 7Z,1,EAC,1,CS,6,,1,691118,051009007354,10051009007351,
1,40,424549,BAYER TAB 2'S COUNTER BOX,2,EAC,1,BX,50,CSE,36,29723,076635660032,026431297239,00026431297239
1,40,413203,BENADRYL ALLERGY CHILD LIQ CHRY 4Z,1,EAC,1,CS,24,,1,53404,350580534045,30350580534046,
1,40,401380,BENADRYL ALLERGY DISPLAY 2'S TABLET,2,EAC,1,BX,60,CS,12,17060,,300450170606,10300450170603
1,40,425348,BENADRYL ALLERGY ULTRATAB 24'S,1,EAC,1,CS,24,,1,17031,312547170314,011031254717031,
1,40,441130,BENADRYL DYE FREE LIQUID GEL 24ct,1,EAC,1,CS,24,,1,17021,312547170215,10312547170212,
1,40,402289,BENGAY GREASELESS CREAM 2Z,1,EAC,1,CS,36,,1,530,074300081861,10074300081868,
1,40,441712,BENGAY ULTRA STRENGTH (RED) 2oz,1,EAC,1,CS,36,,1,00535,074300081939,10074300081936,
1,40,448663,BINACA BREATH SPRAY PEPPERMINT .2Z,1,EAC,1,CS,24,,1,81102,014657811025,,
1,40,424978,CAREFREE PANTY LINER SCENTED 20'S,1,EAC,1,CS,18,,1,06985,078300069850,10078300069857,
1,40,424754,CLARITIN 24HR ALLERGY TAB 5'S,1,EAC,1,CS,36,,1,08022,041100080226,50041100080221,
1,40,440309,CLARITIN ALLERGY RELIEF 25/1 BX,2,EAC,1,BOX,25,CS,12,80804,041100808042,30041100808043,10041100808049
1,40,424762,COACH 2 INCH ELASTIC BANDAGE,1,EAC,1,CS,24,,1,4975,381370079286,00381370049753,
1,40,424630,CONTAC COLD+FLU DAY 8'S,1,EAC,1,CS,24,,1,02408,346017024081,20346017024085,
1,40,403840,CUTEX NON ACETONE 3.4Z POLISH RMVR,1,EAC,1,CS,36,,1,37019,309971370199,309971370199,
1,40,403642,CUTEX POLISH REMOVER 3.4Z,1,EAC,1,CS,36,,1,37027,309971370274,10309971370271,
1,40,403741,DELSYM ADULT NIGHTTIME MXD BERRY 6Z,1,EAC,1,CS,6,,1,21166,363824211664,50363824211669,
1,40,417683,DESITIN M/S PASTE 2 OZ,1,EAC,1,CS,36,,1,00070,074300000701,10074300000708,
1,40,443823,DESITIN OINTMENT MAX/STR 1oz,1,EAC,1,CS,36,,1,49513,358232072112,10074300495139,
1,40,441208,DIMETAPP CHILD COLD/COUGH 4Z,1,EAC,1,CS,24,,1,223413,300312234132,30300312234132,
1,40,427260,DIMETAPP COLD & ALLERGY 4Z,1,EAC,1,CS,24,,1,223513,300312235139,60300312235131,
1,40,402214,DULCOLAX STIMULANT TAB 8CT,1,EAC,1,CS,144,,1,02014,681421020145,10681421020142,20681421020149
1,40,444179,EDGE SENSITIVE SKIN 2.75Z,1,EAC,1,CS,12,,1,00519,841058005193,10841058006760,
1,40,410134,EXCEDRIN E/S CAPLETS 24'S,1,EAC,1,CS,24,,1,200024,300672000248,10300672000245,
1,40,404475,EXCEDRIN EX STRENGTH 2'S DISPLAY BX,2,EAC,1,BX,30,CS,24,18026,,094187080269,00094187180266
1,40,416750,EXCEDRIN MIGRAINE CAPL 24'S,1,EAC,1,CS,24,,1,203924,300672039248,10300672039245,
1,40,400614,EXCEDRIN PM CAPLETS 24'S,1,EAC,1,CS,24,,1,205624,300672056245,10300672056242,
1,40,442441,EX-LAX CHOCOLATE TABLETS  24ct,1,EAC,1,CS,36,,1,000524,300670005245,,
1,40,414078,EX-LAX PILLS 8'S,1,EAC,1,CS,36,,1,308,300670003081,10300670003088,
1,40,427062,FRIZZ EASE HAIR SPRAY 2Z,1,EAC,1,CS,24,,1,11703,717226101397,10717226117036,
1,40,445864,FRIZZ EASE MOUSSE 2Z,1,EAC,1,CS,24,,1,10132,717226101328,10717226101325,
1,40,408708,GAS-X EXTRA STR CHERRY 18CT,1,EAC,1,CS,24,,1,11718,300430117188,10300430117185,
1,40,414250,GILLETTE FOAMY REG 2Z,1,EAC,1,CS,48,,1,14500,047400145009,10047400145013,
1,40,404921,GOOD SENSE IBUPROFEN CAPLETS 24CT,1,EAC,1,CS,24,,1,13512,070030135126,50070030135121,
1,40,404640,GOOD SENSE NASAL SPRAY 12HR REG 1Z,1,EAC,1,CS,72,,1,13995,070030139957,50070030139952,
1,40,405597,GOOD SENSE PETROLEUM JELLY 3.75Z,1,EAC,1,CS,12,,1,00689,846036006896,10846036006893,
1,40,424655,IMODIUM LIQUID 4 OZ,1,EAC,1,CS,36,,1,13404,300450134042,30300450134043,
1,40,404905,J & J BABY LOTION 10.2Z,1,EAC,1,CS,24,,1,17716,381371177165,10381371177162,
1,40,402529,J & J BABY OIL 3 OZ,1,EAC,1,CS,48,,1,100417000,381370041702,10381370041709,
1,40,402537,J & J BABY POWDER 4 OZ,1,EAC,1,CS,48,,1,03011,381370030119,10381370030116,
1,40,404798,J & J BABY SHAMPOO 6.8Z,1,EAC,1,CS,24,,1,117501,381371175017,10381371175014,
1,40,402453,J & J BANDAID 8'S TRAVEL PACK #4754,1,EAC,1,CS,72,,1,5754,381370047544,00381370057536,
1,40,404442,J & J DENTAL FLOSS WAXED #9213,1,EAC,1,CS,36,,1,09213,381370092131,10381370092138,
1,40,448756,J & J DENTAL FLOSS WAXED CINN 55yd,1,EAC,1,CS,36,,1,8137009219,381370092193,,
1,40,416768,J & J FLOSS WAXED MINT #9217,1,EAC,1,CS,36,,1,9217,381370092179,10381370092176,
1,40,402495,J & J GAUZE BANDAGE 2 INCH,1,EAC,1,CS,48,,1,16137,381371161379,10381371161376,
1,40,443280,J & J ROLLED GAUZE 3IN X 2.5 YDS,1,EAC,1,CS,48,,1,16138,381371161386,,
1,40,442330,KAOPECTATE 8oz,1,EAC,1,CS,12,,1,40002,041167400029,,
1,40,442332,KAOPECTATE PEPPERMINT 8oz,1,EAC,1,CS,12,,1,33303,041167333037,,
1,40,425231,K-Y JELLY LUBRICANT 2 OZ,1,EAC,1,CS,72,,1,8902,067981089028,10067981089025,
1,40,445600,L.A. LOOKS SPORT BLUE 20Z,1,EAC,1,CS,6,,1,13237,041670132370,,
1,40,445592,L.A. LOOKS SPORT GEL TUBE 3Z,1,EAC,1,CS,36,,1,13990,041670139904,,
1,40,424721,LA LOOK GEL MEGA GREEN 20Z,1,EAC,1,CS,6,,1,13210,041670132103,10041670132100,
1,40,402354,LADY SPEED STICK SHOWER FRESH 1.4Z,1,EAC,1,CS,12,,1,96299,022200962995,10022200962992,
1,40,410381,LEGAL PAD YELLOW 5X8 50SHT,1,EAC,1,CS,48,,1,59614,043100596141,10043100596148,
1,40,404111,LISTERINE 250 ML,1,EAC,1,CS,6,,1,70128,312547701280,10312547701287,
1,40,424986,LISTERINE 95 ML,1,EAC,1,CS,24,,1,70895,312547708951,50312547708956,
1,40,412833,LISTERINE COOL MINT 250 ML,1,EAC,1,CS,6,,1,42720,312547427203,10312547427200,
1,40,424994,LISTERINE COOL MINT 95 ML,1,EAC,1,CS,24,,1,42795,312547427951,50312547427956,
1,40,418269,LISTERINE PKT COOL MINT 24'S,2,EAC,1,BX,12,CSE,12,43365,012547433654,012547433661,10012547433651
1,40,419044,LISTERINE PKT FRESHBURST GREEN 24'S,2,EA,1,BOX,12,CSE,12,36502,063793365404,063793365022,10063793365029
1,40,404400,MIDOL MAX STRENGTH CAP 2'S 50CT,2,EAC,1,BOX,50,CAS,36,29732,,026431297321,00026431297328
1,40,440500,MOTRIN CHILDREN BERRY FLAVOR 4z,1,EAC,1,CS,36,,1,19204,300450192042,300450192049,
1,40,401364,MOTRIN IB LIQUID GELS 20's,1,EAC,1,CS,24,,1,40920,300450409201,10300450409208,
1,40,403758,MUCINEX CHILDREN MIXED BERRY 4Z,1,EAC,1,CS,6,,1,85953,363824277646,00363824859538,
1,40,403782,MUCINEX TABLETS 600MG 20CT,1,EAC,1,CS,24,,1,00820,363824008202,00363824008202,
1,40,409862,NEOSPORIN OINTMENT .5Z,1,EAC,1,CS,72,,1,73088,300810730884,00300810237345,
1,40,443521,NEOSPORIN SPRAY TO GO .26oz,1,EAC,1,CAS,36,,1,312547237222,312547237222,10312547237229,
1,40,444982,NIVEA CREME TUBE 2oz,1,EAC,1,CS,24,,1,7214040776,072140407766,30072140407767,
1,40,403931,NOXZEMA SKIN CREME 2 OZ,1,EAC,1,CS,24,,1,56009,087300560090,10087300560097,
1,40,427625,PEPCID AC 8'S,1,EAC,1,CS,36,,1,85508,716837855088,70716837855087,
1,40,445240,PERT PLUS 2in1 MEDIUM 1.7oz,1,EAC,1,CS,36,,1,8348444389,883484443897,50883484443892,
1,40,445024,PURELL HAND SANITIZER 2oz,1,EAC,1,CS,24,,1,00937,073852096507,10073852009375,
1,40,415455,PURELL HAND SANTZR W/ALOE 2Z,1,EAC,1,CS,24,,1,9682-24,073852009385,10073852009382,
1,40,448734,REACH TOOTHBRUSH MEDIUM,1,EAC,1,CS,72,,1,009509,840040195096,,
1,40,417402,RIGHT GUARD SPORT SLD A/P FRSH 1.8Z,1,EAC,1,CS,12,,1,25173,017000251738,10017000251735,
1,40,401885,SCOTCH MAGIC #105 3/4INCH,1,EAC,1,CS,144,,1,01023,021200010231,50021200868615,
1,40,401950,SPIRAL MEMO BOOK 3X5 60CT,1,EAC,1,CS,72,,1,45354,043100453543,30043100453544,
1,40,405704,STAYFREE REGULAR MAXI PADS 24CT,1,EAC,1,CS,6,,1,02961,078300070252,00078300029618,
1,40,413914,STAYFREE SUPER MAXI 10'S,1,EAC,1,CS,12,,1,07035,078300070351,10078300070358,
1,40,405712,STAYFREE SUPER MAXI PADS 24CT,1,EAC,1,CS,6,,1,02959,078300070245,00078300029595,
1,40,446342,STAYFREE SUPER W/WINGS 16CT,1,EAC,1,CS,6,,1,02960,078300070276,00078300029601,
1,40,443294,STERILE PADS 2 x 2 #8520  10ct,1,EAC,1,CS,24,,1,008520,381371161232,,
1,40,443295,STERILE PADS 3 x 3 #16570 10ct,1,EAC,1,CS,24,,1,111657000,381371161256,10381371161253,
1,40,445455,SUAVE WATERFALL MIST CONDITIONR 15z,1,EAC,1,CS,6,,1,4426,079400462817,10079400462814,
1,40,445277,SUAVE WATERFALL MIST SHAMPOO 15z,1,EAC,1,CS,6,,1,19412,079400462725,10079400462722,
1,40,416107,SUCRETS WILD CHERRY 18'S,1,EAC,1,CS,24,,1,085012W,363736008857,10363736851290,
1,40,441079,SUDAFED PE SINUS CAPLETS 24ct,1,EAC,1,CS,72,,1,54724,300450547248,30300450547249,
1,40,413781,SUMMER'S EVE FRESH SCENT 4.5Z 1PK,1,EAC,1,CS,12,,1,8720,041608087208,10041608087205,
1,40,446099,SUMMER'S EVE VINEGAR/WATER 4.5Z 1PK,1,EAC,1,CS,12,,1,4160808727,041608087277,10041608087274,
1,40,401687,SURE WIDE SOLID REG 1.7Z,1,EAC,1,CS,12,,1,21617101,883484717844,30883484717845,
1,40,400820,THERAFLU DAYTIME COLD/COUGH 6pk,1,EAC,1,CS,24,,1,791706,300677917060,,
1,40,400838,THERAFLU NIGHTIME COLD/COUGH 6pk,1,EAC,1,CS,24,,1,791806,300677918067,10300677918064,
1,40,400846,THERAFLU SEVERE COLD W/LIPTON 6pk,1,EAC,1,CS,24,,1,642605,300676426068,,
1,40,440499,TYLENOL CHILD PAIN & FEVER 4oz,1,EAC,1,CS,36,,1,12304,300450123046,300450123043,
1,40,427633,TYLENOL COLD MULTI SYMPT CAP 24'S,1,EAC,1,CS,48,,1,27125,300450271259,30300450271250,
1,40,400606,TYLENOL PM X/S CAPLETS 24'S,1,EAC,1,CS,72,,1,48225,300450482259,,
1,40,408153,TYLENOL X/STR CAPLT VIALS 12/10'S,2,EAC,1,BX,12,CSE,12,449122,300450449122,300450449122,30300450449123
1,40,407700,TYLENOL XTR/STR CAPL 24'S,1,EAC,1,CS,72,,1,449054,300450449054,30300450449055,
1,40,412577,TYLENOL XTR/STR CAPL 2'S,2,EAC,1,BX,50,CSE,36,044910,,300450449108,
1,40,426908,VISINE ADVANCED RELIEF 1/2Z,1,EAC,1,CS,36,,1,00848,074300008486,10074300008483,
1,40,402081,VISINE EYE DROPS .5Z,1,EAC,1,CS,36,,1,803,074300008035,10074300008032,
1,40,408922,VISINE EYE DROPS A.C. .5Z,1,EAC,1,CS,36,,1,401,074300004013,074300004013,
1,40,442643,VISINE EYE DROPS ADVANCE .28oz,1,EAC,1,CS,36,,1,08148,074300081489,00074300081465,
1,40,445303,VO-5 EXTRA BODY SHAMPOO 12.5Z,1,EAC,1,CS,6,,1,65439,816559010991,,
1,40,445300,VO-5 NORMAL SHAMPOO 12.5Z,1,EAC,1,CS,6,,1,01292,816559012926,10816559012923,
1,40,700765,WD-40 3 OZ,1,EAC,1,CS,12,,1,490002,079567490005,10079567490002,
1,40,449704,WD-40 8 OZ SMART STRAW 1ct,1,EAC,1,CS,12,,1,490026,079567490029,10079567490026,
1,40,403501,WET ONES 20'S ANTIBACTERIAL WIPES,2,EAC,1,CS,10,,1,01334,076828048432,00076828013348,
1,40,405449,WET ONES 20'S SENSITIVE SKIN WIPES,2,EAC,1,CS,10,,1,01405,076828048630,10076828048637,
1,40,417634,WHITE RAIN AERO EXTRA HOLD 7Z,1,EAC,1,CS,12,,1,77025,809219770250,10809219770257,
1,40,445360,WHITE RAIN BODYWASH OCEAN 12z,1,EAC,1,CS,6,,1,80383,365632803833,60365632803835,
1,40,445474,WHITE RAIN OCEAN MIST CONDITNER 15Z,1,EAC,1,CS,6,,1,70002,809219700028,10809219700025,
1,40,403733,WHITE RAIN SHAMPOO OCEAN MIST 15Z,1,EAC,1,CS,6,,1,60002,809219600021,10809219600028,
1,40,413591,WHITE RAIN VOL MOUSSE 5Z,1,EAC,1,CS,12,,1,77032,809219770328,10809219770325,
1,40,401851,WRITING TABLET RULED 6X9,1,EAC,1,CS,72,,1,70102,043100701026,10043100701023,
1,40,425371,ZYRTEC ALLERGY TABLET 3 CT,1,EAC,1,CS,72,,1,20452,300450204523,10300450204520,
1,40,453645,BEER PONG BALLS CHUG IT 60ct,1,TUB,1,CS,24,,1,33099,608819330990,,
1,40,401802,BOTTLE OPENER HEAVY W/KNIFE CARDED,1,EAC,1,CS,12,,1,AK-110,8809042780992,,
1,40,402958,CORKSCREW/BOTTLE OPENER METAL 24CT,2,EAC,1,TUB,24,,1,83302,608819332000,6900016833026,
1,40,401729,ELECTRICAL TAPE 3/4 INCH 3PK,1,EAC,1,DZ,12,,1,301288,6358873685621,,
1,40,406439,GLOVES ALL PURPOSE 1 PAIR,1,EAC,1,DZ,12,,1,FAREX-794,8680530655134,,
1,40,405415,GLOVES GARDENING 1 PAIR,1,EAC,1,DZ,12,,1,000935,7331210000935,,
1,40,449560,GLOVES HEAVY DUTY WORK 1pr,1,EAC,1,DZ,12,,1,13354,8133544600725,,
1,40,401737,GLOVES W/DOTS 1pr,1,EAC,1,DZ,12,,1,T022,8133541251449,,
1,40,402008,KRAZY GLUE .07Z,1,EAC,1,BX,48,CS,20,ST0006,070158000054,00070158112054,
1,40,406231,RUBBING ALCOHOL 50% 16Z,1,EAC,1,CS,24,,1,6465116001,564651160013,,
1,40,449582,SEWING KIT 1CT,1,EAC,1,DZ,12,,1,SW301,2222220009054,,
1,40,404236,STAINLESS STEEL WAITER'S CORKSCREW,1,EAC,1,DZ,12,,1,83301,6954529289658,,
1,40,401778,SUPER GLUE 6'S 3GR,1,EAC,1,CS,24,,1,3G-6,6926035000089,,
1,40,403675,TABLE TENNIS BALLS 6CT,1,EA,1,DZ,12,,1,315243,9338195315243,,
1,40,405985,10FT LONG AF CABLE IPHONE 6CT,2,EA,1,BOX,6,CS,10,RFBR10-IP8-BK,854464006470,854464006302,
1,40,406009,10FT LONG AF CABLE MICRO 6CT,2,EA,1,BOX,6,CS,10,RFBR10-MIC-BK,854464006463,854464006395,
1,40,405993,10FT LONG AF CABLE TYPE-C 6CT,2,EA,1,BOX,6,CS,10,RAFBR10-TYPECBK,854464006456,854464006388,
1,40,405977,10FT LONG AF CABLES FL STND 40CT,1,EAC,1,EA,1,,1,FS-AF-40V1,854464006364,,
